showtime,english_title,hebrew_title,english_href,hebrew_href,screening_type,screening_tech,original_language,dub_language,date_of_showing,release_year,release_date,directed_by,runtime,rating,screening_city,cinema,run_id
,June & John,ג'ון וג'ון,,,,,English,,,,2026-04-30,,92,,,MovieLand,367
,That Time I Got Reincarnated as a Slime the Movie: Tears of the Azure Sea,That Time I Got Reincarnated as a Slime the Movie: Tears of the Azure Sea,,,,,Japanese,,,2026,2026-04-30,,120,,,MovieLand,367
,NIRVANNA THE BAND THE SHOW THE MOVIE,הסרט המופרע בכל הזמנים,,,,,English,,,2025,2026-04-30,,100,All,,MovieLand,367
,Night of the Hunted,מטרה חיה,,,,,English,,,2024,2026-05-07,,94,,,MovieLand,367
,Mortal Kombat II,מורטל קומבט II,,,,,English,,,2026,2026-05-07,,120,,,MovieLand,367
,הסתברות לאהבה,הסתברות לאהבה,,,,,Hebrew,,,2025,2026-05-07,,94,All,,MovieLand,367
,Normal,עסקים כרגיל,,,,,English,,,2026,2026-05-07,,90,14+,,MovieLand,367
,Iron Maiden: Burning Ambition,Iron Maiden: Burning Ambition,,,,,English,,,2026,2026-05-07,,120,,,MovieLand,367
,"מועדון סרטי איכות Classic- ""וולפגנג"" בטרום בכורה","מועדון סרטי איכות Classic- ""וולפגנג"" בטרום בכורה",,,,,ספרדית,,,2025,2026-05-08,,185,,,MovieLand,367
,שמיים וארץ,שמיים וארץ,,,,,Hebrew,,,2026,2026-05-14,,106,,,MovieLand,367
,Shell,שקר היופי,,,,,English,,,2024,2026-05-14,,100,,,MovieLand,367
,Mother Mary,Mother Mary,,,,,English,,,2026,2026-05-14,,120,,,MovieLand,367
,Eden,עדן,,,,,English,,,2024,2026-05-14,,129,,,MovieLand,367
,Star Wars: The Mandalorian and Grogu,המנדלוריאן וגרוגו,,,,,English,,,2026,2026-05-21,,120,,,MovieLand,367
,Passenger,הנוסע,,,,,English,,,2026,2026-05-21,,120,,,MovieLand,367
,Not Without Hope,הישרדות ללא תקווה,,,,,English,,,2025,2026-05-28,,120,,,MovieLand,367
,Obsession,אובססיה,,,,,English,,,2026,2026-05-28,,120,,,MovieLand,367
,Masters Of The Universe,שליטי היקום,,,,,English,,,2026,2026-06-04,,120,,,MovieLand,367
,Scary Movie,מת לצעוק,,,,,English,,,2026,2026-06-04,,120,,,MovieLand,367
,Disclosure Day,התגלית,,,,,English,,,2026,2026-06-11,,120,,,MovieLand,367
,Toy Story 5,צעצוע של סיפור 5,,,,,English,,,2026,2026-06-18,,120,,,MovieLand,367
,Supergirl,סופרגירל,,,,,English,,,2026,2026-06-25,,120,,,MovieLand,367
,Minions & Monsters,מיניונים ומפלצות,,,,,English,,,2026,2026-07-02,,120,,,MovieLand,367
,Moana (Live Action),מואנה,,,,,English,,,2026,2026-07-09,,120,,,MovieLand,367
,The Odyssey,האודיסיאה,,,,,English,,,2026,2026-07-16,,120,,,MovieLand,367
,Spider-Man: Brand New Day,ספיידרמן: יום חדש,,,,,English,,,2026,2026-07-30,,120,,,MovieLand,367
,End of Oak street,סוף רחוב האלון,,,,,English,,,2026,2026-08-13,,120,,,MovieLand,367
,The Dog Stars,כוכבי הכלב,,,,,English,,,2026,2026-08-27,,120,,,MovieLand,367
,Practical Magic 2,קסם מעשי 2,,,,,English,,,2026,2026-09-10,,120,,,MovieLand,367
,| Forgotten Island,האי הנעלם,,,,,English,,,2026,2026-09-24,,120,,,MovieLand,367
,Digger,דיגר,,,,,English,,,2026,2026-10-01,,120,,,MovieLand,367
,Street Fighter,סטריט פייטר,,,,,English,,,2026,2026-10-15,,120,,,MovieLand,367
,The Hunger Games: Sunrise on the Reaping,משחקי הרעב: זריחה על האסיף,,,,,English,,,2026,2026-11-19,,120,,,MovieLand,367
,The Cat In The Hat,חתול תעלול: הסרט,,,,,English,,,2026,2026-11-26,,120,,,MovieLand,367
,Focker In-Law,פגוש את הכלה,,,,,English,,,2026,2026-11-26,,120,,,MovieLand,367
,Avengers: Doomsday,"הנוקמים: עלייתו של ד""ר דום",,,,,English,,,2026,2026-12-17,,120,,,MovieLand,367
,Dune: Part Three,חולית חלק שלישי,,,,,English,,,2026,2026-12-17,,120,,,MovieLand,367
