showtime,english_title,hebrew_title,english_href,hebrew_href,screening_type,screening_tech,original_language,dub_language,date_of_showing,release_year,release_date,directed_by,runtime,rating,screening_city,cinema,run_id
,BEAR CLOW CAMP,צרות במחנה הקיץ,,,,,Hebrew,,,2025,2026-05-21,,98,,,Yes Planet,392
,Fantasy Life,חיים פנטסטיים,,,,,English,,,2025,2026-05-21,Matthew Shear,91,,,Yes Planet,392
,HOKUM,אמונה אפלה,,,,,English,,,2026,2026-05-21,Damian McCarthy,107,,,Yes Planet,392
,In The Grey,שטח אפור,,,,,English,,,2026,2026-05-21,Guy Ritchie,98,,,Yes Planet,392
,Passenger,הנוסע,,,,,English,,,2026,2026-05-21,André Øvredal,94,,,Yes Planet,392
,Colours of Time,צבעי הזמן,,,,,French,,,2025,2026-05-28,סדריק קלאפיש,124,,,Yes Planet,392
,KIDNAPPED AKA RAPITO,בשם הבן,,,,,IT,,,2023,2026-05-28,Marco Bellocchio,134,,,Yes Planet,392
,Obsession,אובססיה,,,,,English,,,2025,2026-05-28,Curry Barker,110,,,Yes Planet,392
,Masters Of The Universe,שליטי היקום,,,,,English,,,2026,2026-06-04,Travis Knight,120,,,Yes Planet,392
,Scary Movie,מת לצעוק,,,,,English,,,2026,2026-06-04,Michael Tiddes,120,,,Yes Planet,392
,Disclosure Day,התגלית,,,,,English,,,2026,2026-06-11,Steven Spielberg,120,,,Yes Planet,392
,Heaven and Earth,שמיים וארץ,,,,,Hebrew,,,,2026-06-11,"ארז תדמור, רינת טנג'י לוי",106,,,Yes Planet,392
,Toy Story 5,צעצוע של סיפור 5,,,,,Hebrew,,,2026,2026-06-18,,120,,,Yes Planet,392
,Supergirl,סופרגירל,,,,,English,,,2026,2026-06-25,קרייג גילספי,120,,,Yes Planet,392
,Minions & Monsters,מיניונים ומפלצות,,,,,English,,,2026,2026-07-02,,120,,,Yes Planet,392
,Moana,מואנה,,,,,English,,,2026,2026-07-09,,120,,,Yes Planet,392
,The Odyssey,האודיסאה,,,,,English,,,2026,2026-07-16,Christopher Nolan,120,,,Yes Planet,392
,Spider-Man: Brand New Day,ספיידרמן: יום חדש,,,,,English,,,2026,2026-07-30,Destin Daniel Cretton,120,,,Yes Planet,392
,The Cat In The Hat,חתול תעלול: הסרט,,,,,English,,,2026,2026-11-05,,120,All,,Yes Planet,392
,The Hunger Games: Sunrise on the Reaping,משחקי הרעב: זריחה על האסיף,,,,,English,,,2026,2026-11-19,,120,,,Yes Planet,392
,Focker-In-Law,פגוש את הכלה,,,,,English,,,2026,2026-11-26,John Hamburg,120,,,Yes Planet,392
,Avengers: Doomsday,"הנוקמים: עלייתו של ד""ר דום",,,,,English,,,2026,2026-12-17,,120,,,Yes Planet,392
