showtime,english_title,hebrew_title,english_href,hebrew_href,screening_type,screening_tech,original_language,dub_language,date_of_showing,release_year,release_date,directed_by,runtime,rating,screening_city,cinema,run_id
,HOW TO MAKE A KILLING,עשיר רצח,,,,,English,,,2026,2026-07-09,,110,,,MovieLand,513
,Jackass: Best and Last,ג'קאס: גומרים בשיא,,,,,English,,,2026,2026-07-09,,92,,,MovieLand,513
,The Christophers,הכריסטופרים,,,,,English,,,2026,2026-07-09,,100,,,MovieLand,513
,EVIL DEAD BURN,מוות אכזרי אש,,,,,English,,,2026,2026-07-09,,110,,,MovieLand,513
,חינה אמריקאית,חינה אמריקאית,,,,,Hebrew,,,2026,2026-07-09,,89,All,,MovieLand,513
,The Invite,ההזמנה,,,,,English,,,2026,2026-07-09,,107,,,MovieLand,513
,Driver's Ed,נהג חדש,,,,,English,,,2025,2026-07-09,,98,14+,,MovieLand,513
,Moana (Live Action)- Vos séances en français du film,Moana (Live Action)- Vos séances en français du film,,,,,English,,,2026,2026-07-09,,115,,,MovieLand,513
,Welcome to the Jungle,ברוכים הבאים לג'ונגל,,,,,Hindi,,,2026,2026-07-09,,165,,,MovieLand,513
,MovieRetro- שתיקת הכבשים,MovieRetro- שתיקת הכבשים,,,,,English,,,1991,2026-07-16,,118,,,MovieLand,513
,Diamonds,יהלומים,,,,,איטלקית,,,2024,2026-07-16,,135,,,MovieLand,513
,כי את מכוערת,כי את מכוערת,,,,,Hebrew,,,2025,2026-07-23,,83,12+,,MovieLand,513
,Primavera,פרימוורה,,,,,איטלקית,,,2025,2026-07-23,,110,12+,,MovieLand,513
,MUZZLE: City of Wolves,רחובות ללא חוק,,,,,English,,,2025,2026-07-23,,93,,,MovieLand,513
,Just an Illusion,אשליות מתוקות,,,,,French,,,2026,2026-07-23,,116,,,MovieLand,513
,תיכון מגשימים,תיכון מגשימים,,,,,Hebrew,,,2026,2026-07-23,,90,,,MovieLand,513
,סרט כחול לבן,סרט כחול לבן,,,,,Hebrew,,,2025,2026-07-30,,86,,,MovieLand,513
,A Missing Part,החלק החסר,,,,,French,,,2024,2026-07-30,,98,All,,MovieLand,513
,Spider-Man: Brand New Day- Vos séances en français du film,Spider-Man: Brand New Day- Vos séances en français du film,,,,,English,,,2026,2026-07-30,,140,,,MovieLand,513
,Motor City,מוטור סיטי,,,,,English,,,2025,2026-07-30,,103,,,MovieLand,513
,The Magical Faraway Tree,המסע המופלא לעץ הקסמים,,,,,English,,,2026,2026-07-30,,110,,,MovieLand,513
,One night only,לגמור את הלילה,,,,,English,,,2026,2026-08-06,,120,,,MovieLand,513
,Ice Cream Man,איש הגלידה,,,,,English,,,2026,2026-08-06,,86,,,MovieLand,513
,What Marielle Knows,מה שמריאל יודעת,,,,,German,,,2025,2026-08-06,,86,,,MovieLand,513
,End of Oak street,סוף רחוב האלון,,,,,English,,,2026,2026-08-13,,120,,,MovieLand,513
,Fuze,פיוז,,,,,English,,,2026,2026-08-13,,120,,,MovieLand,513
,Insidious: Out of the further,הרוע שבפנים: מחוץ למעבר,,,,,English,,,2026,2026-08-20,,120,,,MovieLand,513
,Spa Weekend,ספא וויקנד,,,,,English,,,2026,2026-08-20,,120,,,MovieLand,513
,Coyote vs. ACME,לוני טונס מציגים: קיוטי נגד אקמי,,,,,English,,,2026,2026-08-20,,120,,,MovieLand,513
,The Dog Stars,כוכבי הכלב,,,,,English,,,2026,2026-08-27,,120,,,MovieLand,513
,How To Rob A Bank,איך לשדוד בנק,,,,,English,,,2026,2026-09-03,,120,,,MovieLand,513
,MovieRetro- הזאב מוול סטריט,MovieRetro- הזאב מוול סטריט,,,,,English,,,2013,2026-09-03,,180,,,MovieLand,513
,Valley of Shadows,בחזרה מההימלאיה,,,,,ספרדית,,,2025,2026-09-03,,120,,,MovieLand,513
,Practical Magic 2,קסם מעשי 2,,,,,English,,,2026,2026-09-10,,120,,,MovieLand,513
,Resident Evil,האויב שבפנים,,,,,English,,,2026,2026-09-17,,120,,,MovieLand,513
,| Forgotten Island,האי הנעלם,,,,,English,,,2026,2026-09-24,,120,,,MovieLand,513
,Heart of the Beast,בלב הפרא,,,,,English,,,2026,2026-09-24,,120,,,MovieLand,513
,Digger,דיגר,,,,,English,,,2026,2026-10-01,,120,,,MovieLand,513
,VERITY,תעתוע,,,,,English,,,2026,2026-10-01,,120,,,MovieLand,513
,The Social Reckoning,החשבון החברתי,,,,,English,,,2026,2026-10-08,,120,,,MovieLand,513
,Street Fighter,סטריט פייטר,,,,,English,,,2026,2026-10-15,,120,,,MovieLand,513
,MovieRetro- אסירים,MovieRetro- אסירים,,,,,English,,,2013,2026-10-15,,153,,,MovieLand,513
,WHALEFALL,נפילת הלוויתן,,,,,English,,,2026,2026-10-15,,120,,,MovieLand,513
,Clayface,קלייפייס,,,,,English,,,2026,2026-10-22,,120,,,MovieLand,513
,The Hunger Games: Sunrise on the Reaping,משחקי הרעב: זריחה על האסיף,,,,,English,,,2026,2026-11-19,,120,,,MovieLand,513
,The Cat In The Hat,חתול תעלול: הסרט,,,,,English,,,2026,2026-11-26,,120,,,MovieLand,513
,Focker In-Law,פגוש את הכלה,,,,,English,,,2026,2026-11-26,,120,,,MovieLand,513
,Hexed,הקס: עולם מכושף,,,,,English,,,2026,2026-11-26,,120,,,MovieLand,513
,Avengers: Doomsday,"הנוקמים: עלייתו של ד""ר דום",,,,,English,,,2026,2026-12-17,,120,,,MovieLand,513
,Dune: Part Three,חולית חלק שלישי,,,,,English,,,2026,2026-12-17,,120,,,MovieLand,513
,The Angry Birds movie 3,אנגרי בירדס הסרט 3,,,,,English,,,2026,2026-12-24,,120,,,MovieLand,513
,Werwulf,קללת איש הזאב,,,,,English,,,2027,2027-01-01,,120,,,MovieLand,513
,Ice Age: Boiling Point,עידן הקרח: חם אש,,,,,English,,,2027,2027-02-04,,120,,,MovieLand,513
,Gatto,גאטו,,,,,English,,,2026,2027-03-04,,120,,,MovieLand,513
,Sonic the Hedgehog 4,סוניק הסרט 4,,,,,English,,,2027,2027-03-18,,120,,,MovieLand,513
,Shrek 5,שרק 5,,,,,English,,,2027,2027-06-30,,120,,,MovieLand,513
