showtime,english_title,hebrew_title,english_href,hebrew_href,screening_type,screening_tech,original_language,dub_language,date_of_showing,release_year,release_date,directed_by,runtime,rating,screening_city,cinema,run_id
,NO OTHER CHOICE,אין ברירה אחרת,,,,,,,,,2026-02-05,,139,14+,,Cinema City,218
,The Strangers Chapter 3,הזרים: חלק 3,,,,,,,,,2026-02-05,,91,14+,,Cinema City,218
,Stray Kids: The dominATE Experience,Stray Kids: The dominATE Experience,,,,,,,,,2026-02-05,,145,All,,Cinema City,218
,Return to Silent Hill,בחזרה לסיילנט היל,,,,,,,,,2026-02-05,,106,14+,,Cinema City,218
,DJ Ahmet,להזיז הרים,,,,,,,,,2026-02-05,,99,All,,Cinema City,218
,חשבונות שמיים,חשבונות שמיים,,,,,,,,,2026-02-05,,87,All,,Cinema City,218
,חשבונות שמיים,חשבונות שמיים-הקרנה ושיחה עם יוצרת הסרט,,,,,,,,,2026-02-05,,130,All,,Cinema City,218
,"Die, My Love","תמות, אהובי",,,,,,,,,2026-02-05,,119,16+,,Cinema City,218
,Marsupilami,מרסופילאמי,,,,,,,,,2026-02-05,,99,,,Cinema City,218
,עופר ומאור - כולם מוזמנים למסיבה,עופר ומאור - כולם מוזמנים למסיבה,,,,,,,,,2026-02-10,,60,All,,Cinema City,218
,A Burning Man,ברנינג מן,,,,,,,,,2026-02-12,,103,All,,Cinema City,218
,ADDITION,לאהוב את גרייס,,,,,,,,,2026-02-12,,90,,,Cinema City,218
,SOLO MIO,להתאהב ברומא,,,,,,,,,2026-02-12,,100,,,Cinema City,218
,Kill Bill: The Whole Bloody Affair,להרוג את ביל: סיפור הדמים המלא,,,,,,,,,2026-02-12,,275,,,Cinema City,218
,Wuthering Heights,אנקת גבהים,,,,,,,,,2026-02-12,,130,14+,,Cinema City,218
,Cold Storage,הדבר הזה,,,,,,,,,2026-02-12,,99,,,Cinema City,218
,הצגת ילדים- זהבה ושלושת הדובים - בכיכובה,הצגת ילדים- זהבה ושלושת הדובים - בכיכובה,,,,,,,,,2026-02-16,,75,All,,Cinema City,218
,Follemente,השיגעון שלנו,,,,,,,,,2026-02-19,,97,14+,,Cinema City,218
,"Good Luck, Have Fun, Don't Die","בהצלחה, תהנו, אל תמותו",,,,,,,,,2026-02-19,,134,,,Cinema City,218
,הולה צ'או,הולה צ'או,,,,,,,,,2026-02-19,,85,9+,,Cinema City,218
,Crime 101,פשע 101,,,,,,,,,2026-02-19,,135,,,Cinema City,218
,Queen Mom,המלכה האם,,,,,,,,,2026-02-19,,94,All,,Cinema City,218
,Is This Thing On?,זה עובד?,,,,,,,,,2026-02-26,,121,,,Cinema City,218
,DAVID,דויד,,,,,,,,,2026-02-26,,109,,,Cinema City,218
,Stand Your Ground,השורד אחרון 2,,,,,,,,,2026-02-26,,99,,,Cinema City,218
,EPiC: Elvis Presley in Concert,Epic: אלביס פרסלי בהופעה,,,,,,,,,2026-02-26,,100,,,Cinema City,218
,Scarlet,Scarlet,,,,,,,,,2026-02-26,,111,,,Cinema City,218
,7 Scream,צעקה 7,,,,,,,,,2026-02-26,,130,,,Cinema City,218
,אסי ויעל,אסי ויעל,,,,,,,,,2026-02-26,,60,16+,,Cinema City,218
,Goat,להעז בגדול,,,,,,,,,2026-02-26,,120,,,Cinema City,218
,The Soundman,רדיו בריסל,,,,,,,,,2026-02-26,,120,All,,Cinema City,218
