showtime,english_title,hebrew_title,english_href,hebrew_href,screening_type,screening_tech,original_language,dub_language,date_of_showing,release_year,release_date,directed_by,runtime,rating,screening_city,cinema,run_id
,Bohemian Rhapsody,רפסודיה בוהמית,,,,,,,,2018,2026-06-11,,135,All,,Hot Cinema,473
,Grease,גריז,,,,,,,,1978,2026-06-11,,110,14+,,Hot Cinema,473
,American Hina,טרום בכורה - חינה אמריקאית,,,,,,,,2026,2026-06-11,,100,,,Hot Cinema,473
,The Taste,אל שולחנו של הזאב,,,,,,,,2025,2026-06-11,,123,12+,,Hot Cinema,473
,"The Adventures of Priscilla, Queen of the Desert","הרפתקאותיה של פריסילה, מלכת המדבר",,,,,,,,1994,2026-06-12,,103,16+,,Hot Cinema,473
,קופה ראשית: הסרט,קופה ראשית: הסרט,,,,,,,,2026,2026-06-17,,91,,,Hot Cinema,473
,סרט כחול לבן,סרט כחול לבן,,,,,,,,2026,2026-06-17,,86,,,Hot Cinema,473
,מאמא,טרום בכורה - מאמא,,,,,,,,2026,2026-06-17,,92,12+,,Hot Cinema,473
,תמונות יפואיות 2,תמונות יפואיות 2,,,,,,,,2026,2026-06-17,,87,,,Hot Cinema,473
,Kupa Rashit,קופה ראשית: הסרט - הקרנה רגישה ונגישה,,,,,,,,2026,2026-06-18,,91,,,Hot Cinema,473
,Köln 75,קלן 75,,,,,,,,2025,2026-06-18,,112,12+,,Hot Cinema,473
,Sentimental Value,ערך סנטימנטלי,,,,,,,,2025,2026-06-18,,132,All,,Hot Cinema,473
,Toy Story 5,צעצוע של סיפור 5,,,,,,,,2026,2026-06-18,,102,,,Hot Cinema,473
,Cocktail 2,קוקטייל 2,,,,,,,,2026,2026-06-19,,150,,,Hot Cinema,473
,נתי הגעתי הופעתי,נתי הגעתי הופעתי,,,,,,,,,2026-06-20,,70,All,,Hot Cinema,473
,ABBA - מופע מחווה,ABBA - מופע מחווה,,,,,,,,,2026-06-20,,70,,,Hot Cinema,473
,דה כהן המופע,האיוונט של דה כהן ומאסטר אוהד,,,,,,,,,2026-06-22,,60,,,Hot Cinema,473
,Tuner,המכוון,,,,,,,,2025,2026-06-25,,109,,,Hot Cinema,473
,The Fifth Element,האלמנט החמישי,,,,,,,,1997,2026-06-25,,126,12+,,Hot Cinema,473
,Supergirl,סופר גירל,,,,,,,,2026,2026-06-25,,0,,,Hot Cinema,473
,For the Love of a Woman,כימים אחדים,,,,,,,,2025,2026-06-25,,117,הגבלת גיל: הותר מגיל 9,,Hot Cinema,473
,The Get Out,לצאת מהמשחק,,,,,,,,2026,2026-07-02,,101,,,Hot Cinema,473
,Jerry Maguire,ג'רי מגוויר,,,,,,,,1996,2026-07-02,,138,14+,,Hot Cinema,473
,Minions & Monsters,מיניונים ומפלצות,,,,,,,,2026,2026-07-02,,90,,,Hot Cinema,473
,האריה שבפנים,האריה שבפנים,,,,,,,,,2026-07-04,,45,All,,Hot Cinema,473
