showtime,english_title,hebrew_title,english_href,hebrew_href,screening_type,screening_tech,original_language,dub_language,date_of_showing,release_year,release_date,directed_by,runtime,rating,screening_city,cinema,run_id
,הצגת ילדים - בת הים הקטנה,הצגת ילדים - בת הים הקטנה,,,,,,,,,2026-08-09,,90,All,,Cinema City,594
,קיץ של כוכבים - מני ממטרה,קיץ של כוכבים - מני ממטרה,,,,,,,,,2026-08-11,,60,All,,Cinema City,594
,עם הבימאית שרון אנגלהארט והשחקנית ריקי רייף סיני,כי את מכוערת-הקרנה ושיחה,,,,,,,,,2026-08-11,,120,12+,,Cinema City,594
,משפחת ספיר - במופע מסיבת קיץ,משפחת ספיר - במופע מסיבת קיץ,,,,,,,,,2026-08-12,,60,All,,Cinema City,594
,End of Oak Street,סוף רחוב האלון,,,,,,,,,2026-08-13,,110,,,Cinema City,594
,FUZE,פיוז,,,,,,,,,2026-08-13,,98,,,Cinema City,594
,SHADOW'S EDGE,יחידת הצללים,,,,,,,,,2026-08-13,,141,,,Cinema City,594
,Bitter Christmas,חג מולד מר,,,,,,,,,2026-08-13,,112,All,,Cinema City,594
,My One and Only,האחד והיחיד שלי,,,,,,,,,2026-08-13,,114,All,,Cinema City,594
,Valley of Shadows,בחזרה מההימלאיה,,,,,,,,,2026-08-13,,120,12+,,Cinema City,594
,קיץ של כוכבים - קופיקו,קיץ של כוכבים - קופיקו,,,,,,,,,2026-08-18,,60,All,,Cinema City,594
