showtime,english_title,hebrew_title,english_href,hebrew_href,screening_type,screening_tech,original_language,dub_language,date_of_showing,release_year,release_date,directed_by,runtime,rating,screening_city,cinema,run_id
,Michael,מייקל,,,,,English,,,2026,2026-04-23,,127,All,,Lev Cinema,359
,"Two Seasons, Two Strangers","שתי עונות, שני זרים",,,,,Japanese,,,2025,2026-04-23,,89,All,,Lev Cinema,359
,Colours of Time,מועדון טרום בכורה אבן יהודה – צבעי הזמן,,,,,French,,,2025,2026-04-26,,124,,,Lev Cinema,359
,The Choral,טרום בכורה – המקהלה,,,,,English,,,2025,2026-05-03,,113,,,Lev Cinema,359
,My Friend Eva,הכל אודות אווה,,,,,Spanish,,,2025,2026-05-07,,100,All,,Lev Cinema,359
,The Choral,המקהלה,,,,,English,,,2025,2026-05-14,,113,,,Lev Cinema,359
,Colours of Time,צבעי הזמן,,,,,French,,,2025,2026-05-28,,124,,,Lev Cinema,359
,La Grazia,החסד,,,,,Italian,,,2025,2026-06-04,,133,,,Lev Cinema,359
,Three Men and Vilma,"שלג, גברים וצרות אחרות",,,,,Norwegian,,,2025,2026-06-18,,92,All,,Lev Cinema,359
,I Swear,מילה שלי,,,,,English,,,2025,2026-06-25,,120,,,Lev Cinema,359
,Primavera,פרימוורה,,,,,Italian,,,2025,2026-07-23,,110,,,Lev Cinema,359
,Let It Rain,ויהי גשם,,,,,Swedish,,,2025,2026-08-20,,109,All,,Lev Cinema,359
,A Brief Affair,שנת הבגידה שלי,,,,,Italian,,,2025,2026-09-03,,98,,,Lev Cinema,359
