showtime,english_title,hebrew_title,english_href,hebrew_href,screening_type,screening_tech,original_language,dub_language,date_of_showing,release_year,release_date,directed_by,runtime,rating,screening_city,cinema,run_id
,Coyote vs. Acme,קיוטי נגד אקמי,,,,,English,,,2026,2026-08-20,,101,,,Yes Planet,601
,Insidious: Out of the further,הרוע שבפנים: מחוץ למעבר,,,,,English,,,2026,2026-08-20,Jacob Chase,106,,,Yes Planet,601
,Let It Rain,ויהי גשם,,,,,SV,,,2025,2026-08-20,Hannes Holm,109,,,Yes Planet,601
,Mutiny,נקמה בלב ים,,,,,English,,,2026,2026-08-20,Jean-François Richet,95,,,Yes Planet,601
,SPA WEEKEND,ספא וויקנד,,,,,English,,,2026,2026-08-20,"Jon Lucas, Scott Moore",97,,,Yes Planet,601
,THE POUT POUT FISH,דג ושמו באסה,,,,,Hebrew,,,2026,2026-08-20,,93,,,Yes Planet,601
,it takes two to tango,צריך שניים לטנגו,,,,,French,,,2025,2026-08-20,Jean-Pierre Améris,90,,,Yes Planet,601
,ЩЕНЯЧИЙ ПАТРУЛЬ: ДИНОФИЛЬМ - Paw Patrol: The Dino Movie,ЩЕНЯЧИЙ ПАТРУЛЬ: ДИНОФИЛЬМ - Paw Patrol:,,,,,Hebrew,,,2026,2026-08-20,,90,All,,Yes Planet,601
,Dog Stars,כוכבי כלב,,,,,English,,,2026,2026-08-27,Ridley Scott,120,,,Yes Planet,601
,What Marielle Knows,מה שמריאל יודעת,,,,,German,,,2025,2026-09-03,Frédéric Hambalek,86,,,Yes Planet,601
,tell me everything,עצמאות,,,,,Hebrew,,,2026,2026-09-03,משה רוזנטל,109,,,Yes Planet,601
,RUNNER,ראנר,,,,,English,,,2026,2026-09-17,Scott Waugh,93,,,Yes Planet,601
,Forgotten Island,האי הנעלם,,,,,English,,,2026,2026-09-24,,98,,,Yes Planet,601
,Digger,דיגר,,,,,English,,,2026,2026-10-01,Alejandro G. Iñárritu,120,,,Yes Planet,601
,The Social Reckoning,החשבון החברתי,,,,,English,,,2026,2026-10-08,Aaron Sorkin,120,,,Yes Planet,601
,STREET FIGHTER,סטריט פייטר,,,,,English,,,2026,2026-10-15,Kitao Sakurai,120,,,Yes Planet,601
,Clayface,קלייפייס,,,,,English,,,2026,2026-10-22,James Watkins,120,,,Yes Planet,601
,How to Rob a Bank,איך לשדוד בנק,,,,,English,,,2026,2026-11-12,David Leitch,120,,,Yes Planet,601
,The Hunger Games: Sunrise on the Reaping,משחקי הרעב: זריחה על האסיף,,,,,English,,,2026,2026-11-19,,120,,,Yes Planet,601
,Focker-In-Law,פגוש את הכלה,,,,,English,,,2026,2026-11-26,John Hamburg,120,,,Yes Planet,601
,The Cat In The Hat,חתול תעלול: הסרט,,,,,English,,,2026,2026-12-03,,120,All,,Yes Planet,601
,Avengers: Doomsday,"הנוקמים: עלייתו של ד""ר דום",,,,,English,,,2026,2026-12-17,,120,,,Yes Planet,601
,Dune: Part Three,חולית: חלק שלישי,,,,,English,,,2026,2026-12-17,דני וילנב,120,,,Yes Planet,601
,The Angry Birds movie 3,אנגרי בירדס הסרט 3,,,,,English,,,2026,2026-12-24,,120,,,Yes Planet,601
,Ice Age: Boiling Point,עידן הקרח: חם אש,,,,,English,,,2027,2027-02-04,,120,,,Yes Planet,601
