showtime,english_title,hebrew_title,english_href,hebrew_href,screening_type,screening_tech,original_language,dub_language,date_of_showing,release_year,release_date,directed_by,runtime,rating,screening_city,cinema,run_id
,Stray Kids : The dominATE Experience,Stray Kids : The dominATE Experience,,,,,English,,,,2026-02-05,,145,,,Yes Planet,153
,TWENTY ONE PILOTS: MORE THAN WE EVER IMAGINED,TWENTY ONE PILOTS: MORE THAN WE EVER IMA,,,,,English,,,2025,2026-02-26,,119,,,Yes Planet,153
,Heaven and Earth,שמיים וארץ,,,,,Hebrew,,,,2026-01-28,"ארז תדמור, רינת טנג'י לוי",106,,,Yes Planet,153
,Chickenhare and the Secret of the Groundhog,ארנגול וחבורת גיבורי הזמן,,,,,Hebrew,,,,2026-01-29,,90,,,Yes Planet,153
,Send Help,הצילו,,,,,English,,,2026,2026-01-29,Sam Raimi,120,,,Yes Planet,153
,Shelter,המגן,,,,,English,,,2026,2026-01-29,Ric Roman Waugh,107,,,Yes Planet,153
,"Die, my love","תמות, אהובי",,,,,English,,,2025,2026-02-05,Lynne Ramsay,120,,,Yes Planet,153
,RETURN TO SILENT HILL,בחזרה לסיילנט היל,,,,,English,,,2026,2026-02-05,Christophe Gans,106,,,Yes Planet,153
,Ruth,חשבונות שמיים,,,,,Hebrew,,,2025,2026-02-05,אסתי ביטון שושן,87,,,Yes Planet,153
,The Strangers: Chapter 3,הזרים: חלק 3,,,,,English,,,2026,2026-02-05,Renny Harlin,90,,,Yes Planet,153
,ADDITION,להתאהב בגרייס,,,,,English,,,2024,2026-02-12,Marcelle Lunam,90,,,Yes Planet,153
,Kill Bill: The Whole Bloody Affair,להרוג את ביל: סיפור הדמים המלא,,,,,English,,,,2026-02-12,קוונטין טרנטינו,275,,,Yes Planet,153
,SOLO MIO,להתאהב ברומא,,,,,English,,,2026,2026-02-12,"Charles Kinnane, Daniel Kinnane",97,,,Yes Planet,153
,Wuthering Heights,אנקת גבהים,,,,,English,,,2026,2026-02-12,Emerald Fennell,120,,,Yes Planet,153
,Crime 101,פשע 101,,,,,English,,,2026,2026-02-19,Bart Layton,140,,,Yes Planet,153
,"GOOD LUCK, HAVE FUN, DON'T DIE","בהצלחה, תהנו, אל תמותו",,,,,English,,,2025,2026-02-19,Gore Verbinski,134,,,Yes Planet,153
,Hola!.. Ciao,הולה צ'או,,,,,Hebrew,,,2025,2026-02-19,פבלו רוזנברג,85,,,Yes Planet,153
,Madly,השיגעון שלנו,,,,,IT,,,2025,2026-02-19,פאולו ג'נובזה,97,All,,Yes Planet,153
,David,דויד הסרט,,,,,English,,,2025,2026-02-26,,110,,,Yes Planet,153
,EPiC: Elvis Presley in Concert,EPiC אלביס פרסלי בהופעה,,,,,English,,,2025,2026-02-26,Baz Luhrmann,100,,,Yes Planet,153
,GOAT,להעז בגדול,,,,,English,,,2026,2026-02-26,,120,,,Yes Planet,153
,Is This Thing On?,זה עובד?,,,,,English,,,2025,2026-02-26,Bradley Cooper,120,,,Yes Planet,153
,SCARLET,סקרלט,,,,,Japanese,,,2025,2026-02-26,Mamoru Hosoda,111,,,Yes Planet,153
,Scream 7,צעקה 7,,,,,English,,,2026,2026-02-26,Kevin Williamson,120,,,Yes Planet,153
,no signal,איך שגעתי ת'שודדים,,,,,Hebrew,,,2025,2026-02-26,,80,,,Yes Planet,153
,Hoppers,קופצים בראש,,,,,English,,,2026,2026-03-05,,120,,,Yes Planet,153
,June and John,ג'ון וג'ון,,,,,English,,,2025,2026-04-02,Luc Besson,92,,,Yes Planet,153
,Super Mario Galaxy,סופר מריו גלקסי,,,,,English,,,2026,2026-04-02,,120,,,Yes Planet,153
,Michael,מייקל,,,,,English,,,2026,2026-04-23,Antoine Fuqua,120,,,Yes Planet,153
,The Devil Wears Prada 2,השטן לובשת פראדה 2,,,,,English,,,2026,2026-04-30,David Frankel,120,,,Yes Planet,153
,Mortal Kombat II,מורטל קומבט II,,,,,English,,,2026,2026-05-07,Simon McQuoid,120,,,Yes Planet,153
,Star Wars: The Mandalorian and Grogu,מלחמת הכוכבים: המנדלוריאן וגרוגו,,,,,English,,,2026,2026-05-21,Jon Favreau,120,,,Yes Planet,153
,Toy Story 5,צעצוע של סיפור 5,,,,,Hebrew,,,2026,2026-06-18,,120,,,Yes Planet,153
,Supergirl,סופרגירל,,,,,English,,,2026,2026-06-25,קרייג גילספי,120,,,Yes Planet,153
,Moana,מואנה,,,,,English,,,2026,2026-07-09,,120,,,Yes Planet,153
,The Odyssey,האודיסאה,,,,,English,,,2026,2026-07-16,Christopher Nolan,120,,,Yes Planet,153
,The Cat In The Hat,חתול תעלול: הסרט,,,,,English,,,2026,2026-11-05,,120,All,,Yes Planet,153
,The Hunger Games: Sunrise on the Reaping,משחקי הרעב: זריחה על האסיף,,,,,English,,,2026,2026-11-19,,120,,,Yes Planet,153
,Avengers: Doomsday,"הנוקמים: עלייתו של ד""ר דום",,,,,English,,,2026,2026-12-17,,120,,,Yes Planet,153
