showtime,english_title,hebrew_title,english_href,hebrew_href,screening_type,screening_tech,original_language,dub_language,date_of_showing,release_year,release_date,directed_by,runtime,rating,screening_city,cinema,run_id
,Scary Movie,הורים בחופשת לידה – מת לצעוק,,,,,English,,,2026,2026-06-14,,95,16+,,Lev Cinema,476
,A Nice Indian Boy,גאים בלב – בקרוב אצלך,,,,,English,,,2025,2026-06-15,,99,All,,Lev Cinema,476
,Three Men and Vilma,"שלג, גברים וצרות אחרות",,,,,Norwegian,,,2025,2026-06-18,,92,All,,Lev Cinema,476
,Toy Story 5,צעצוע של סיפור 5,,,,,English,,,2026,2026-06-18,,102,All,,Lev Cinema,476
,,קופה ראשית: הסרט,,,,,Hebrew,,,2026,2026-06-18,,91,All,,Lev Cinema,476
,I Swear,מילה שלי,,,,,English,,,2025,2026-06-25,,120,,,Lev Cinema,476
,I Swear,טרום בכורה – מילה שלי,,,,,English,,,2025,2026-06-25,,120,,,Lev Cinema,476
,Shalom,שלום + שיח יוצרת,,,,,Hebrew,,,2026,2026-06-25,,80,,,Lev Cinema,476
,The Invite.,שישינשי אבן יהודה – ההזמנה.,,,,,English,,,2026,2026-06-26,,107,,,Lev Cinema,476
,Surprise Screening,הקרנה בהפתעה,,,,,Hebrew,,,,2026-06-28,,0,18+,,Lev Cinema,476
,The Invite.,טרום בכורה אבן יהודה – ההזמנה.,,,,,English,,,2026,2026-06-28,,107,,,Lev Cinema,476
,Just an Illusion,טרום בכורה – אשליות מתוקות,,,,,French,,,2026,2026-07-01,,116,,,Lev Cinema,476
,The Invite.,מועדון שבת בבוקר – ההזמנה.,,,,,English,,,2026,2026-07-04,,107,,,Lev Cinema,476
,The Invite.,ההזמנה.,,,,,English,,,2026,2026-07-09,,107,,,Lev Cinema,476
,Just an Illusion,אשליות מתוקות,,,,,French,,,2026,2026-07-23,,116,,,Lev Cinema,476
,Bitter Christmas,אוטופיקשן,,,,,Spanish,,,2026,2026-08-06,,112,,,Lev Cinema,476
,Let It Rain,ויהי גשם,,,,,Swedish,,,2025,2026-08-20,,109,All,,Lev Cinema,476
,A Brief Affair,שנת הבגידה שלי,,,,,Italian,,,2025,2026-09-03,,98,,,Lev Cinema,476
,Primavera,פרימוורה,,,,,Italian,,,2025,2026-09-24,,110,,,Lev Cinema,476
,What is Love,גירושים: סיפור אהבה,,,,,French,,,2026,2026-10-15,,100,,,Lev Cinema,476
,Band Together,מנגינה חדשה,,,,,English,,,2025,2026-11-05,,90,,,Lev Cinema,476
