showtime,english_title,hebrew_title,english_href,hebrew_href,screening_type,screening_tech,original_language,dub_language,date_of_showing,release_year,release_date,directed_by,runtime,rating,screening_city,cinema,run_id
,Wham! 10 Days in China,Wham! 10 Days in China,,,,,English,,,2026,2026-07-28,,90,,,Yes Planet,516
,Spider-Man: Brand New Day,ספיידרמן: יום חדש,,,,,English,,,2026,2026-07-29,Destin Daniel Cretton,140,,,Yes Planet,516
,planet-quoter,רבע הגמר  - חגיגת מונדיאל,,,,,Hebrew,,,,2026-07-09,,120,,,Yes Planet,516
,2planet-quoter,רבע הגמר 2  - חגיגת מונדיאל,,,,,Hebrew,,,,2026-07-10,,120,,,Yes Planet,516
,Cuz You’re Ugly,כי את מכוערת,,,,,Hebrew,,,2025,2026-07-23,שרון אנגלהרט,83,,,Yes Planet,516
,GRACIE & PEDRO: PETS TO THE RESCUE,גרייסי ופדרו: חיות המחמד בפעולה,,,,,Hebrew,,,2024,2026-07-23,,87,,,Yes Planet,516
,MUZZLE: City of Wolves,רחובות ללא חוק,,,,,English,,,2025,2026-07-23,John Stalberg Jr.,93,,,Yes Planet,516
,Magshimim,תיכון מגשימים,,,,,Hebrew,,,2026,2026-07-23,,100,,,Yes Planet,516
,School of Magical Animals 3,סוד החיות הקסומות 3,,,,,English,,,2024,2026-07-23,,105,All,,Yes Planet,516
,Three Wishes for Cinderella,סינדרלה ושלוש המשאלות,,,,,Hebrew,,,2026,2026-07-23,,85,,,Yes Planet,516
,PLANETSHOETIME-NAAMA,ספיידרמן: יום חדש - ההקרנה של נעמה,,,,,English,,,2026,2026-07-29,Destin Daniel Cretton,140,,,Yes Planet,516
,It's Family F***ing Business - IL,סרט כחול לבן,,,,,Hebrew,,,2026,2026-07-30,רובי דואניאס,86,14+,,Yes Planet,516
,Bitter Christmas,אוטופיקשן,,,,,ES,,,2026,2026-08-06,Pedro Almodóvar,112,,,Yes Planet,516
,Marsupilami,מרסופילאמי,,,,,English,,,2025,2026-08-06,,100,,,Yes Planet,516
,One night only,לגמור את הלילה,,,,,English,,,2026,2026-08-06,Will Gluck,120,,,Yes Planet,516
,Paw Patrol: The Dino Movie,מפרץ ההרפתקאות: אי הדינוזאורים,,,,,English,,,2026,2026-08-06,,120,,,Yes Planet,516
,Dog Stars,כוכבי כלב,,,,,English,,,2026,2026-08-27,Ridley Scott,100,,,Yes Planet,516
,How to Rob a Bank,איך לשדוד בנק,,,,,English,,,2026,2026-09-03,David Leitch,120,,,Yes Planet,516
,Forgotten Island,האי הנעלם,,,,,English,,,2026,2026-09-24,,98,,,Yes Planet,516
,Clayface,קלייפייס,,,,,English,,,2026,2026-10-22,James Watkins,120,,,Yes Planet,516
,The Hunger Games: Sunrise on the Reaping,משחקי הרעב: זריחה על האסיף,,,,,English,,,2026,2026-11-19,,120,,,Yes Planet,516
,Focker-In-Law,פגוש את הכלה,,,,,English,,,2026,2026-11-26,John Hamburg,120,,,Yes Planet,516
,The Cat In The Hat,חתול תעלול: הסרט,,,,,English,,,2026,2026-12-03,,120,All,,Yes Planet,516
,Avengers: Doomsday,"הנוקמים: עלייתו של ד""ר דום",,,,,English,,,2026,2026-12-17,,120,,,Yes Planet,516
,Ice Age: Boiling Point,עידן הקרח: חם אש,,,,,English,,,2027,2027-02-04,,120,,,Yes Planet,516
