showtime,english_title,hebrew_title,english_href,hebrew_href,screening_type,screening_tech,original_language,dub_language,date_of_showing,release_year,release_date,directed_by,runtime,rating,screening_city,cinema,run_id
,Passenger,הנוסע,,,,,English,,,2026,2026-05-21,,94,,,MovieLand,406
,IN THE GREY,שטח אפור,,,,,English,,,2026,2026-05-21,,98,All,,MovieLand,406
,Fantasy Life,חיים פנטסטיים,,,,,English,,,2025,2026-05-21,,91,,,MovieLand,406
,Hokum,אמונה אפלה,,,,,English,,,2026,2026-05-21,,107,,,MovieLand,406
,תל אביב ביירות,תל אביב ביירות,,,,,Hebrew,,,2026,2026-05-21,,115,,,MovieLand,406
,Not Without Hope,הישרדות ללא תקווה,,,,,English,,,2025,2026-05-28,,120,,,MovieLand,406
,Obsession,אובססיה,,,,,English,,,2026,2026-05-28,,120,,,MovieLand,406
,Colours of Time,צבעי הזמן,,,,,French,,,2025,2026-05-28,,124,All,,MovieLand,406
,Rapito,בשם הבן,,,,,איטלקית,,,2023,2026-05-28,,133,,,MovieLand,406
,BACKROOMS,באקרומס,,,,,English,,,2026,2026-05-28,,120,,,MovieLand,406
,Masters Of The Universe,שליטי היקום,,,,,English,,,2026,2026-06-04,,120,,,MovieLand,406
,Scary Movie,מת לצעוק,,,,,English,,,2026,2026-06-04,,120,,,MovieLand,406
,La Grazia,החסד,,,,,איטלקית,,,2025,2026-06-04,,133,All,,MovieLand,406
,שמיים וארץ,שמיים וארץ,,,,,Hebrew,,,2026,2026-06-11,,106,,,MovieLand,406
,Disclosure Day,התגלית,,,,,English,,,2026,2026-06-11,,120,,,MovieLand,406
,קופה ראשית,קופה ראשית,,,,,Hebrew,,,2026,2026-06-17,,120,,,MovieLand,406
,Toy Story 5,צעצוע של סיפור 5,,,,,English,,,2026,2026-06-18,,120,,,MovieLand,406
,Supergirl,סופרגירל,,,,,English,,,2026,2026-06-25,,120,,,MovieLand,406
,TUNER,המכוון,,,,,English,,,2026,2026-06-25,,120,,,MovieLand,406
,"מועדון סרטי איכות- ""רוקי וראני""","מועדון סרטי איכות- ""רוקי וראני""",,,,,Hindi,,,2023,2026-06-26,,185,,,MovieLand,406
,Minions & Monsters,מיניונים ומפלצות,,,,,English,,,2026,2026-07-02,,120,,,MovieLand,406
,Moana (Live Action),מואנה,,,,,English,,,2026,2026-07-09,,120,,,MovieLand,406
,Jackass: Best and Last,ג'קאס: גומרים בשיא,,,,,English,,,2026,2026-07-09,,120,,,MovieLand,406
,The Christophers,הכריסטופרים,,,,,English,,,2026,2026-07-09,,100,,,MovieLand,406
,EVIL DEAD BURN,מוות אכזרי אש,,,,,English,,,2026,2026-07-09,,120,,,MovieLand,406
,The Odyssey,האודיסיאה,,,,,English,,,2026,2026-07-16,,120,,,MovieLand,406
,Primavera,פרימוורה,,,,,איטלקית,,,2025,2026-07-23,,110,12+,,MovieLand,406
,Spider-Man: Brand New Day,ספיידרמן: יום חדש,,,,,English,,,2026,2026-07-30,,120,,,MovieLand,406
,One night only,לגמור את הלילה,,,,,English,,,2026,2026-08-06,,120,,,MovieLand,406
,HOW TO MAKE A KILLING,עשיר רצח,,,,,English,,,2026,2026-08-13,,120,,,MovieLand,406
,End of Oak street,סוף רחוב האלון,,,,,English,,,2026,2026-08-13,,120,,,MovieLand,406
,Insidious: Out of the further,הרוע שבפנים: מחוץ למעבר,,,,,English,,,2026,2026-08-20,,120,,,MovieLand,406
,The Dog Stars,כוכבי הכלב,,,,,English,,,2026,2026-08-27,,120,,,MovieLand,406
,Practical Magic 2,קסם מעשי 2,,,,,English,,,2026,2026-09-10,,120,,,MovieLand,406
,Resident Evil,האויב שבפנים,,,,,English,,,2026,2026-09-17,,120,,,MovieLand,406
,| Forgotten Island,האי הנעלם,,,,,English,,,2026,2026-09-24,,120,,,MovieLand,406
,Digger,דיגר,,,,,English,,,2026,2026-10-01,,120,,,MovieLand,406
,VERITY,תעתוע,,,,,English,,,2026,2026-10-01,,120,,,MovieLand,406
,Street Fighter,סטריט פייטר,,,,,English,,,2026,2026-10-15,,120,,,MovieLand,406
,Clayface,קלייפייס,,,,,English,,,2026,2026-10-22,,120,,,MovieLand,406
,The Hunger Games: Sunrise on the Reaping,משחקי הרעב: זריחה על האסיף,,,,,English,,,2026,2026-11-19,,120,,,MovieLand,406
,The Cat In The Hat,חתול תעלול: הסרט,,,,,English,,,2026,2026-11-26,,120,,,MovieLand,406
,Focker In-Law,פגוש את הכלה,,,,,English,,,2026,2026-11-26,,120,,,MovieLand,406
,Avengers: Doomsday,"הנוקמים: עלייתו של ד""ר דום",,,,,English,,,2026,2026-12-17,,120,,,MovieLand,406
,Dune: Part Three,חולית חלק שלישי,,,,,English,,,2026,2026-12-17,,120,,,MovieLand,406
,Sonic the Hedgehog 4,סוניק הסרט 4,,,,,English,,,2027,2027-03-18,,120,,,MovieLand,406
