showtime,english_title,hebrew_title,english_href,hebrew_href,screening_type,screening_tech,original_language,dub_language,date_of_showing,release_year,release_date,directed_by,runtime,rating,screening_city,cinema,run_id
,Saltiz,סולטיז הסרט,,,,,Hebrew,,,,2026-07-15,,75,,,Yes Planet,411
,Colours of Time,צבעי הזמן,,,,,French,,,2025,2026-05-28,סדריק קלאפיש,124,,,Yes Planet,411
,KIDNAPPED AKA RAPITO,בשם הבן,,,,,IT,,,2023,2026-05-28,Marco Bellocchio,134,,,Yes Planet,411
,Obsession,אובססיה,,,,,English,,,2025,2026-05-28,Curry Barker,110,,,Yes Planet,411
,Masters Of The Universe,שליטי היקום,,,,,English,,,2026,2026-06-04,Travis Knight,120,,,Yes Planet,411
,Scary Movie,מת לצעוק,,,,,English,,,2026,2026-06-04,Michael Tiddes,120,,,Yes Planet,411
,Disclosure Day,התגלית,,,,,English,,,2026,2026-06-11,Steven Spielberg,120,,,Yes Planet,411
,Heaven and Earth,שמיים וארץ,,,,,Hebrew,,,,2026-06-11,"ארז תדמור, רינת טנג'י לוי",106,,,Yes Planet,411
,KUPA RASHIT,קופה ראשית,,,,,Hebrew,,,2026,2026-06-17,,120,,,Yes Planet,411
,Toy Story 5,צעצוע של סיפור 5,,,,,Hebrew,,,2026,2026-06-18,,120,,,Yes Planet,411
,Supergirl,סופרגירל,,,,,English,,,2026,2026-06-25,קרייג גילספי,120,,,Yes Planet,411
,Minions & Monsters,מיניונים ומפלצות,,,,,English,,,2026,2026-07-02,,120,,,Yes Planet,411
,Moana,מואנה,,,,,English,,,2026,2026-07-09,,120,,,Yes Planet,411
,The Odyssey,האודיסאה,,,,,English,,,2026,2026-07-16,Christopher Nolan,120,,,Yes Planet,411
,Spider-Man: Brand New Day,ספיידרמן: יום חדש,,,,,English,,,2026,2026-07-30,Destin Daniel Cretton,120,,,Yes Planet,411
,How To Make a Killing,עשיר רצח,,,,,English,,,2026,2026-08-13,John Patton Ford,105,,,Yes Planet,411
,The Cat In The Hat,חתול תעלול: הסרט,,,,,English,,,2026,2026-11-05,,120,All,,Yes Planet,411
,The Hunger Games: Sunrise on the Reaping,משחקי הרעב: זריחה על האסיף,,,,,English,,,2026,2026-11-19,,120,,,Yes Planet,411
,Focker-In-Law,פגוש את הכלה,,,,,English,,,2026,2026-11-26,John Hamburg,120,,,Yes Planet,411
,Avengers: Doomsday,"הנוקמים: עלייתו של ד""ר דום",,,,,English,,,2026,2026-12-17,,120,,,Yes Planet,411
